Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20200809,Furkan Korkmaz,Phi,12.5,1,1,1.0,1,1,1.0,4,5,0.8,0,1,1,0,1,0,1,1,7,-5
20200811,Furkan Korkmaz,Phi,31.3,3,11,0.273,3,7,0.429,3,4,0.75,0,0,0,0,1,0,1,2,12,-16
20200812,Furkan Korkmaz,Phi,29.17,5,10,0.5,5,9,0.556,6,6,1.0,1,4,5,4,2,0,2,1,21,-5
20200814,Furkan Korkmaz,Phi,16.44,4,7,0.571,2,5,0.4,2,2,1.0,0,5,5,1,0,0,2,1,12,27
20200817,Furkan Korkmaz,Phi,7.05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,3,0,5
20200819,Furkan Korkmaz,Phi,15.49,0,3,0.0,0,3,0.0,3,5,0.6,0,1,1,2,1,0,1,0,3,-7
20200821,Furkan Korkmaz,Phi,12.58,0,4,0.0,0,3,0.0,0,0,0.0,0,4,4,0,0,0,0,0,0,11
20200823,Furkan Korkmaz,Phi,4.22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7
20201223,Furkan Korkmaz,Phi,20.11,4,9,0.444,3,6,0.5,0,0,0.0,0,1,1,0,1,2,2,1,11,14
20201226,Furkan Korkmaz,Phi,18.0,1,7,0.143,1,5,0.2,0,0,0.0,0,3,3,1,0,0,3,1,3,-4
20201227,Furkan Korkmaz,Phi,16.4,1,8,0.125,0,5,0.0,2,2,1.0,0,2,2,2,1,0,1,0,4,-23
20210120,Furkan Korkmaz,Phi,19.38,2,5,0.4,1,3,0.333,2,3,0.667,0,1,1,0,1,0,0,1,7,-9
20210122,Furkan Korkmaz,Phi,17.42,2,9,0.222,2,7,0.286,0,0,0.0,0,1,1,2,0,0,1,1,6,0
20210123,Furkan Korkmaz,Phi,13.04,2,3,0.667,2,3,0.667,2,2,1.0,0,4,4,0,0,0,0,1,8,-5
20210125,Furkan Korkmaz,Phi,14.17,3,8,0.375,1,4,0.25,0,0,0.0,1,3,4,1,1,0,0,1,7,1
20210127,Furkan Korkmaz,Phi,10.37,3,5,0.6,2,3,0.667,0,0,0.0,0,0,0,0,1,0,0,1,8,4
20210129,Furkan Korkmaz,Phi,28.02,3,6,0.5,2,4,0.5,0,0,0.0,1,2,3,0,2,0,0,0,8,9
20210131,Furkan Korkmaz,Phi,22.57,6,12,0.5,3,5,0.6,2,2,1.0,0,3,3,2,0,0,1,3,17,26
20210203,Furkan Korkmaz,Phi,16.05,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,0,4,-1
20210204,Furkan Korkmaz,Phi,37.5,5,14,0.357,1,7,0.143,2,2,1.0,1,4,5,2,2,0,2,1,13,-3
20210206,Furkan Korkmaz,Phi,22.58,5,11,0.455,3,6,0.5,0,0,0.0,1,2,3,1,0,0,0,2,13,16
20210209,Furkan Korkmaz,Phi,17.03,5,7,0.714,2,3,0.667,1,2,0.5,0,3,3,0,0,0,0,2,13,6
20210211,Furkan Korkmaz,Phi,23.56,3,7,0.429,0,4,0.0,1,1,1.0,0,5,5,0,1,0,1,3,7,-1
20210213,Furkan Korkmaz,Phi,15.39,0,5,0.0,0,3,0.0,2,2,1.0,0,2,2,0,0,0,1,1,2,-13
20210215,Furkan Korkmaz,Phi,20.48,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,2,1,0,2,0,0,-15
20210217,Furkan Korkmaz,Phi,15.51,2,6,0.333,1,4,0.25,0,0,0.0,0,3,3,1,1,0,1,1,5,14
20210219,Furkan Korkmaz,Phi,11.27,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,0,1,0,2,2,2,-11
20210221,Furkan Korkmaz,Phi,2.13,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
20210223,Furkan Korkmaz,Phi,28.18,5,11,0.455,5,11,0.455,4,4,1.0,0,7,7,2,0,0,1,2,19,12
20210225,Furkan Korkmaz,Phi,18.59,3,7,0.429,2,5,0.4,1,2,0.5,0,1,1,2,0,0,0,2,9,3
20210301,Furkan Korkmaz,Phi,22.41,6,14,0.429,6,13,0.462,1,2,0.5,0,2,2,2,1,2,2,1,19,9
20210311,Furkan Korkmaz,Phi,24.23,7,14,0.5,1,6,0.167,1,2,0.5,1,0,1,4,3,0,2,1,16,11
20210312,Furkan Korkmaz,Phi,24.32,5,11,0.455,4,5,0.8,4,4,1.0,1,2,3,3,2,0,1,1,18,7
20210314,Furkan Korkmaz,Phi,15.04,5,7,0.714,4,4,1.0,2,2,1.0,0,1,1,2,0,0,0,2,16,8
20210316,Furkan Korkmaz,Phi,23.14,4,12,0.333,1,6,0.167,3,5,0.6,2,1,3,0,2,0,1,0,12,6
20210320,Furkan Korkmaz,Phi,18.05,2,7,0.286,1,5,0.2,2,3,0.667,0,0,0,2,0,0,1,2,7,-3
20210321,Furkan Korkmaz,Phi,28.13,4,9,0.444,3,8,0.375,1,2,0.5,0,0,0,1,2,0,0,2,12,-2
20210323,Furkan Korkmaz,Phi,26.3,4,8,0.5,2,6,0.333,2,4,0.5,1,0,1,1,0,0,0,1,12,4
20210325,Furkan Korkmaz,Phi,15.37,2,5,0.4,1,2,0.5,1,2,0.5,0,1,1,0,1,0,1,1,6,-3
20210327,Furkan Korkmaz,Phi,12.29,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,5
20210330,Furkan Korkmaz,Phi,19.09,2,7,0.286,0,4,0.0,2,2,1.0,0,0,0,2,3,2,0,0,6,6
20210401,Furkan Korkmaz,Phi,19.19,2,8,0.25,1,3,0.333,2,2,1.0,0,1,1,3,1,0,0,2,7,19
20210403,Furkan Korkmaz,Phi,13.12,2,6,0.333,2,4,0.5,0,0,0.0,0,0,0,2,0,0,1,1,6,3
20210404,Furkan Korkmaz,Phi,14.21,2,7,0.286,1,3,0.333,0,1,0.0,0,2,2,3,1,0,1,1,5,-10
20210406,Furkan Korkmaz,Phi,13.32,3,7,0.429,1,4,0.25,3,4,0.75,1,2,3,0,1,0,1,0,10,-2
20210409,Furkan Korkmaz,Phi,17.1,4,9,0.444,4,8,0.5,0,0,0.0,0,2,2,2,0,0,2,3,12,-4
20210410,Furkan Korkmaz,Phi,30.36,7,13,0.538,4,10,0.4,2,4,0.5,1,3,4,2,5,1,1,1,20,14
20210412,Furkan Korkmaz,Phi,18.22,7,10,0.7,4,7,0.571,2,3,0.667,0,2,2,1,2,0,1,1,20,5
20210414,Furkan Korkmaz,Phi,22.48,3,7,0.429,2,5,0.4,1,2,0.5,0,3,3,3,2,0,0,1,9,4
20210416,Furkan Korkmaz,Phi,38.29,6,15,0.4,5,12,0.417,1,1,1.0,0,3,3,4,3,0,0,2,18,3
20210419,Furkan Korkmaz,Phi,25.11,4,11,0.364,2,7,0.286,0,0,0.0,0,0,0,2,1,0,1,2,10,6
20210421,Furkan Korkmaz,Phi,21.23,3,5,0.6,3,3,1.0,3,3,1.0,0,2,2,1,0,0,2,0,12,-8
20210426,Furkan Korkmaz,Phi,20.31,4,9,0.444,2,5,0.4,0,0,0.0,0,0,0,3,1,0,0,2,10,13
20210428,Furkan Korkmaz,Phi,16.21,4,6,0.667,4,6,0.667,0,0,0.0,0,1,1,0,2,0,1,1,12,17
20210430,Furkan Korkmaz,Phi,17.27,4,9,0.444,3,7,0.429,0,0,0.0,2,3,5,4,0,0,0,1,11,12
20210502,Furkan Korkmaz,Phi,13.3,1,7,0.143,0,3,0.0,1,2,0.5,1,1,2,4,1,1,0,0,3,-11
20210503,Furkan Korkmaz,Phi,4.37,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,0
20210513,Furkan Korkmaz,Phi,21.28,1,6,0.167,0,3,0.0,1,1,1.0,0,0,0,2,0,0,1,0,3,-6
20210514,Furkan Korkmaz,Phi,20.41,4,9,0.444,2,7,0.286,0,0,0.0,1,5,6,2,1,0,0,0,10,8
20210516,Furkan Korkmaz,Phi,18.41,2,9,0.222,2,7,0.286,0,0,0.0,1,0,1,4,0,0,2,4,6,19
20210523,Furkan Korkmaz,Phi,4.53,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3
20210526,Furkan Korkmaz,Phi,15.42,4,6,0.667,1,1,1.0,4,5,0.8,0,1,1,0,1,0,1,0,13,12
20210529,Furkan Korkmaz,Phi,9.2,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,1,0,1,0,3,2
20210531,Furkan Korkmaz,Phi,11.17,3,4,0.75,1,2,0.5,0,1,0.0,1,2,3,0,1,0,0,3,7,4
20210602,Furkan Korkmaz,Phi,14.23,4,8,0.5,2,5,0.4,0,0,0.0,0,1,1,0,0,0,0,0,10,8
20210606,Furkan Korkmaz,Phi,10.54,3,5,0.6,1,2,0.5,0,0,0.0,1,3,4,0,0,0,1,0,7,-12
20210608,Furkan Korkmaz,Phi,6.0,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,1,0,1,0,-11
20210611,Furkan Korkmaz,Phi,27.25,4,9,0.444,3,6,0.5,3,3,1.0,0,0,0,1,2,0,0,0,14,24
20210614,Furkan Korkmaz,Phi,25.06,4,9,0.444,2,5,0.4,0,0,0.0,0,2,2,1,0,2,1,1,10,-13
20210616,Furkan Korkmaz,Phi,28.4,2,7,0.286,1,5,0.2,3,5,0.6,0,5,5,1,0,0,1,0,8,22
20210618,Furkan Korkmaz,Phi,22.45,3,9,0.333,1,5,0.2,0,0,0.0,2,3,5,2,1,0,0,1,7,-5
20210620,Furkan Korkmaz,Phi,18.06,2,6,0.333,1,5,0.2,0,0,0.0,0,2,2,1,0,0,0,3,5,5
20200127,Gabe Vincent,Mia,1.12,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
20200205,Gabe Vincent,Mia,17.23,3,11,0.273,3,9,0.333,0,0,0.0,0,1,1,1,1,0,0,1,9,7
20200207,Gabe Vincent,Mia,20.31,1,7,0.143,1,6,0.167,0,0,0.0,0,2,2,2,0,0,0,1,3,-5
20200210,Gabe Vincent,Mia,1.37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
20200302,Gabe Vincent,Mia,0.21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20200308,Gabe Vincent,Mia,0.26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
20200808,Gabe Vincent,Mia,19.33,2,8,0.25,0,4,0.0,0,0,0.0,0,1,1,2,0,0,0,3,4,-13
20200810,Gabe Vincent,Mia,3.37,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,1,0,0,0,3,1
20200812,Gabe Vincent,Mia,18.06,1,7,0.143,1,5,0.2,0,0,0.0,0,0,0,1,3,0,1,1,3,-13
20200904,Gabe Vincent,Mia,0.15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20201230,Gabe Vincent,Mia,15.11,2,6,0.333,2,5,0.4,1,1,1.0,0,2,2,2,0,0,0,4,7,10
20210112,Gabe Vincent,Mia,36.24,9,20,0.45,4,12,0.333,2,3,0.667,0,2,2,3,2,0,2,3,24,9
20210114,Gabe Vincent,Mia,34.35,6,17,0.353,4,11,0.364,5,6,0.833,0,2,2,8,0,0,5,3,21,-9
20210116,Gabe Vincent,Mia,15.37,2,9,0.222,0,4,0.0,0,0,0.0,0,2,2,0,1,0,1,6,4,-11
20210118,Gabe Vincent,Mia,9.07,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,9
20210120,Gabe Vincent,Mia,28.03,1,8,0.125,1,8,0.125,0,0,0.0,0,1,1,2,0,0,0,2,3,6
20210122,Gabe Vincent,Mia,23.34,4,10,0.4,0,5,0.0,0,0,0.0,0,2,2,0,1,1,4,0,8,-9
20210123,Gabe Vincent,Mia,19.4,1,5,0.2,0,4,0.0,0,0,0.0,0,0,0,3,0,0,0,3,2,0
20210125,Gabe Vincent,Mia,18.35,2,6,0.333,0,3,0.0,2,2,1.0,1,2,3,1,0,0,0,2,6,-2
20210127,Gabe Vincent,Mia,12.29,1,4,0.25,0,3,0.0,1,1,1.0,0,0,0,1,0,0,2,0,3,-12
20210128,Gabe Vincent,Mia,25.37,6,13,0.462,2,4,0.5,4,4,1.0,0,4,4,4,2,0,4,4,18,1
20210130,Gabe Vincent,Mia,10.46,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2
20210205,Gabe Vincent,Mia,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
20210207,Gabe Vincent,Mia,10.06,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,2,5,-2
20210209,Gabe Vincent,Mia,5.01,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,2,3,-16
20210211,Gabe Vincent,Mia,12.59,1,5,0.2,0,4,0.0,0,0,0.0,1,0,1,1,0,0,0,2,2,4
20210213,Gabe Vincent,Mia,1.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,3
20210217,Gabe Vincent,Mia,10.32,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,2,2,4
20210218,Gabe Vincent,Mia,11.36,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
20210220,Gabe Vincent,Mia,5.26,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,-9
20210222,Gabe Vincent,Mia,7.06,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,-14
20210224,Gabe Vincent,Mia,11.39,3,5,0.6,3,5,0.6,2,2,1.0,0,0,0,0,1,0,0,4,11,-4
20210226,Gabe Vincent,Mia,11.59,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,1,0,0,0,1,3,3
20210228,Gabe Vincent,Mia,17.13,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,1,1,1,0,3,7,16
20210302,Gabe Vincent,Mia,17.48,3,7,0.429,1,5,0.2,2,2,1.0,0,0,0,1,1,0,1,0,9,-13
20210316,Gabe Vincent,Mia,0.28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20210319,Gabe Vincent,Mia,9.55,4,7,0.571,1,3,0.333,0,0,0.0,0,2,2,1,0,0,0,0,9,-4
20210323,Gabe Vincent,Mia,15.15,2,4,0.5,2,3,0.667,0,0,0.0,1,2,3,4,0,0,0,1,6,8
20210325,Gabe Vincent,Mia,26.48,3,10,0.3,2,6,0.333,0,0,0.0,0,2,2,9,0,0,2,2,8,-6
20210326,Gabe Vincent,Mia,17.46,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,1,2,0,3,2,3,-11
20210329,Gabe Vincent,Mia,14.0,2,4,0.5,1,2,0.5,0,0,0.0,2,1,3,0,1,0,0,1,5,4
20210331,Gabe Vincent,Mia,16.54,1,6,0.167,0,4,0.0,1,2,0.5,0,0,0,0,0,0,0,1,3,-4
20210401,Gabe Vincent,Mia,12.42,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,2,1,0,0,1,0,2
20210403,Gabe Vincent,Mia,1.47,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-2
20210406,Gabe Vincent,Mia,1.37,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,5
20210413,Gabe Vincent,Mia,3.1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-2
20210414,Gabe Vincent,Mia,19.35,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,0,0,0,0,2,8,-9
20210416,Gabe Vincent,Mia,3.43,1,2,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,1,4,3,-8
20210419,Gabe Vincent,Mia,3.1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7
20210421,Gabe Vincent,Mia,1.58,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,2
20210424,Gabe Vincent,Mia,23.2,1,7,0.143,0,3,0.0,0,0,0.0,1,2,3,1,0,0,0,1,2,-9
20210426,Gabe Vincent,Mia,30.02,1,7,0.143,1,5,0.2,0,0,0.0,0,0,0,0,2,0,2,3,3,-3
20210428,Gabe Vincent,Mia,5.03,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,-9
20210501,Gabe Vincent,Mia,1.4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-3
20210502,Gabe Vincent,Mia,1.09,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-3
20210504,Gabe Vincent,Mia,12.0,5,7,0.714,4,5,0.8,0,0,0.0,0,1,1,1,0,0,0,2,14,7
20210513,Gabe Vincent,Mia,1.43,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-5
20210515,Gabe Vincent,Mia,2.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3
20210516,Gabe Vincent,Mia,36.44,6,12,0.5,3,7,0.429,0,0,0.0,0,6,6,10,2,0,3,3,15,3
20210524,Gabe Vincent,Mia,7.28,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,-5
20210527,Gabe Vincent,Mia,5.33,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,1
20210529,Gabe Vincent,Mia,1.08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2
20210429,Gabriel Deck,OKC,14.35,1,5,0.2,0,3,0.0,0,0,0.0,1,1,2,2,0,0,1,2,2,1
20210501,Gabriel Deck,OKC,23.52,4,12,0.333,0,2,0.0,0,2,0.0,5,5,10,2,1,0,1,1,8,-21
20210502,Gabriel Deck,OKC,18.42,4,6,0.667,0,1,0.0,3,3,1.0,3,3,6,3,1,0,0,0,11,-5
20210504,Gabriel Deck,OKC,16.01,5,7,0.714,1,1,1.0,5,6,0.833,0,3,3,3,1,0,0,1,16,7
20210506,Gabriel Deck,OKC,23.38,2,7,0.286,0,2,0.0,2,2,1.0,0,2,2,4,1,0,0,1,6,-4
20210508,Gabriel Deck,OKC,20.03,2,2,1.0,0,0,0.0,0,0,0.0,1,2,3,1,3,0,1,1,4,-13
20210509,Gabriel Deck,OKC,31.26,1,8,0.125,0,4,0.0,3,4,0.75,3,3,6,4,1,0,0,1,5,-12
20210511,Gabriel Deck,OKC,18.45,4,7,0.571,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,8,-10
20210514,Gabriel Deck,OKC,26.21,6,9,0.667,1,1,1.0,5,5,1.0,2,4,6,1,0,0,2,0,18,4
20210516,Gabriel Deck,OKC,18.13,3,4,0.75,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,1,6,2
20191025,Garrett Temple,Bkn,18.5,2,4,0.5,2,3,0.667,0,0,0.0,1,1,2,1,2,0,2,0,6,-1
20191027,Garrett Temple,Bkn,18.19,1,4,0.25,0,3,0.0,3,3,1.0,0,1,1,2,1,1,0,1,5,2
20191030,Garrett Temple,Bkn,15.09,1,2,0.5,0,1,0.0,2,3,0.667,0,1,1,1,0,0,0,4,4,-6
20191101,Garrett Temple,Bkn,24.03,6,9,0.667,4,6,0.667,0,0,0.0,1,6,7,3,2,2,0,0,16,4
20191102,Garrett Temple,Bkn,26.59,1,5,0.2,0,4,0.0,0,0,0.0,0,5,5,1,2,0,1,1,2,-6
20191104,Garrett Temple,Bkn,25.48,4,6,0.667,3,5,0.6,2,3,0.667,1,1,2,4,1,1,0,0,13,6
20191108,Garrett Temple,Bkn,19.52,2,7,0.286,2,6,0.333,0,0,0.0,1,3,4,0,1,0,1,1,6,-2
20191110,Garrett Temple,Bkn,20.58,3,6,0.5,3,6,0.5,0,0,0.0,0,1,1,2,1,0,0,4,9,2
20191112,Garrett Temple,Bkn,29.43,3,8,0.375,1,6,0.167,3,3,1.0,1,0,1,2,0,1,1,2,10,-1
20191114,Garrett Temple,Bkn,25.06,2,11,0.182,1,5,0.2,2,2,1.0,2,2,4,0,0,0,1,1,7,-1
20191116,Garrett Temple,Bkn,23.47,4,12,0.333,2,9,0.222,2,2,1.0,1,2,3,0,1,1,1,5,12,10
20191118,Garrett Temple,Bkn,32.15,4,10,0.4,2,6,0.333,0,1,0.0,0,6,6,3,0,2,0,2,10,-10
20191120,Garrett Temple,Bkn,30.3,1,7,0.143,1,6,0.167,1,2,0.5,0,4,4,2,0,1,2,3,4,-3
20191122,Garrett Temple,Bkn,34.33,6,13,0.462,4,9,0.444,2,2,1.0,0,3,3,4,2,0,2,2,18,16
20191124,Garrett Temple,Bkn,35.59,4,9,0.444,4,8,0.5,0,1,0.0,0,0,0,0,2,0,0,2,12,-3
20191125,Garrett Temple,Bkn,36.29,3,7,0.429,1,5,0.2,0,0,0.0,0,5,5,3,1,1,2,3,7,-1
20191127,Garrett Temple,Bkn,30.39,8,14,0.571,6,12,0.5,0,0,0.0,0,2,2,3,1,1,2,1,22,-3
20191129,Garrett Temple,Bkn,37.22,4,8,0.5,3,6,0.5,1,2,0.5,0,5,5,7,1,1,1,3,12,0
20191201,Garrett Temple,Bkn,34.1,3,12,0.25,1,8,0.125,0,0,0.0,1,5,6,5,0,0,1,2,7,-19
20191204,Garrett Temple,Bkn,34.25,10,16,0.625,6,9,0.667,1,1,1.0,1,3,4,3,0,0,2,5,27,6
20191206,Garrett Temple,Bkn,32.52,3,9,0.333,2,8,0.25,0,0,0.0,0,2,2,4,1,1,4,2,8,11
20191208,Garrett Temple,Bkn,33.3,6,15,0.4,3,8,0.375,0,0,0.0,2,4,6,3,1,0,1,0,15,10
20191211,Garrett Temple,Bkn,31.59,5,11,0.455,1,5,0.2,0,0,0.0,1,1,2,4,1,0,1,1,11,6
20191214,Garrett Temple,Bkn,31.53,6,19,0.316,2,14,0.143,2,3,0.667,0,4,4,2,0,0,4,2,16,-11
20191215,Garrett Temple,Bkn,29.1,4,6,0.667,3,4,0.75,2,2,1.0,0,0,0,4,0,0,0,2,13,4
20191217,Garrett Temple,Bkn,39.29,2,14,0.143,1,6,0.167,2,3,0.667,1,4,5,5,0,0,1,1,7,-10
20191219,Garrett Temple,Bkn,34.22,2,12,0.167,2,10,0.2,4,4,1.0,0,3,3,2,3,0,3,3,10,-12
20191221,Garrett Temple,Bkn,39.49,10,19,0.526,4,9,0.444,1,2,0.5,2,4,6,3,1,1,1,2,25,9
20191226,Garrett Temple,Bkn,29.47,2,10,0.2,2,7,0.286,1,2,0.5,2,7,9,1,0,0,0,0,7,-5
20191228,Garrett Temple,Bkn,27.46,1,9,0.111,0,5,0.0,0,0,0.0,0,2,2,3,1,1,1,1,2,-10
20191230,Garrett Temple,Bkn,40.34,3,16,0.188,1,7,0.143,4,4,1.0,0,4,4,5,0,1,2,4,11,-10
20200104,Garrett Temple,Bkn,30.1,4,11,0.364,3,8,0.375,1,2,0.5,1,4,5,3,1,0,1,0,12,-3
20200106,Garrett Temple,Bkn,29.16,2,13,0.154,1,8,0.125,4,5,0.8,1,1,2,4,1,0,3,2,9,4
20200112,Garrett Temple,Bkn,21.19,3,6,0.5,1,3,0.333,1,2,0.5,0,4,4,2,0,0,2,0,8,3
20200120,Garrett Temple,Bkn,19.49,1,4,0.25,0,3,0.0,0,0,0.0,0,3,3,1,1,0,1,0,2,-4
20200123,Garrett Temple,Bkn,18.23,4,8,0.5,3,6,0.5,0,0,0.0,2,4,6,0,1,0,1,1,11,-21
20200125,Garrett Temple,Bkn,22.12,1,5,0.2,1,4,0.25,1,2,0.5,0,5,5,0,0,0,0,1,4,7
20200126,Garrett Temple,Bkn,33.43,4,12,0.333,3,8,0.375,0,0,0.0,0,3,3,3,1,1,0,2,11,-8
20200129,Garrett Temple,Bkn,24.2,3,6,0.5,2,5,0.4,2,2,1.0,0,1,1,5,0,0,1,2,10,13
20200131,Garrett Temple,Bkn,26.02,5,10,0.5,1,5,0.2,0,1,0.0,0,2,2,0,1,0,1,3,11,3
20200201,Garrett Temple,Bkn,36.3,6,14,0.429,4,10,0.4,1,1,1.0,1,4,5,1,1,1,1,3,17,-9
20200203,Garrett Temple,Bkn,22.28,1,6,0.167,1,5,0.2,0,0,0.0,0,2,2,1,0,1,0,4,3,1
20200205,Garrett Temple,Bkn,21.19,7,11,0.636,2,4,0.5,0,0,0.0,1,1,2,4,1,0,0,1,16,14
20200208,Garrett Temple,Bkn,22.48,1,5,0.2,1,4,0.25,2,2,1.0,0,2,2,4,0,1,0,1,5,6
20200210,Garrett Temple,Bkn,28.16,4,10,0.4,3,7,0.429,0,0,0.0,0,4,4,3,0,0,0,3,11,-8
20200212,Garrett Temple,Bkn,24.42,3,9,0.333,2,6,0.333,2,3,0.667,0,1,1,2,1,0,0,1,10,4
20200220,Garrett Temple,Bkn,32.5,2,8,0.25,1,5,0.2,2,2,1.0,0,4,4,2,1,0,1,2,7,27
20200222,Garrett Temple,Bkn,26.26,5,10,0.5,3,6,0.5,2,2,1.0,0,11,11,3,1,0,0,1,15,14
20200224,Garrett Temple,Bkn,27.31,7,12,0.583,4,8,0.5,0,0,0.0,1,1,2,5,1,0,0,0,18,-7
20200226,Garrett Temple,Bkn,33.37,3,12,0.25,1,9,0.111,1,2,0.5,1,1,2,2,0,1,0,2,8,-6
20200228,Garrett Temple,Bkn,29.51,6,13,0.462,4,8,0.5,0,0,0.0,1,4,5,3,2,2,2,3,16,-5
20200229,Garrett Temple,Bkn,22.1,3,7,0.429,1,4,0.25,0,0,0.0,0,5,5,4,0,1,0,0,7,-10
20200303,Garrett Temple,Bkn,22.08,1,6,0.167,0,5,0.0,2,2,1.0,0,2,2,4,1,1,2,1,4,-7
20200731,Garrett Temple,Bkn,23.21,1,5,0.2,1,2,0.5,0,0,0.0,0,3,3,1,0,0,3,0,3,-14
20200802,Garrett Temple,Bkn,28.39,2,10,0.2,0,5,0.0,5,5,1.0,0,3,3,1,2,0,0,3,9,12
20200804,Garrett Temple,Bkn,26.24,7,15,0.467,5,11,0.455,0,0,0.0,0,5,5,4,0,2,0,0,19,5
20200805,Garrett Temple,Bkn,5.17,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,0,-10
20200807,Garrett Temple,Bkn,25.07,4,7,0.571,2,4,0.5,2,2,1.0,0,1,1,3,2,1,1,2,12,-5
20200809,Garrett Temple,Bkn,36.46,6,14,0.429,4,11,0.364,3,3,1.0,0,6,6,2,1,0,0,3,19,3
20200813,Garrett Temple,Bkn,36.54,4,10,0.4,3,7,0.429,4,4,1.0,1,9,10,4,0,0,0,2,15,12
20200817,Garrett Temple,Bkn,34.29,5,15,0.333,1,10,0.1,1,1,1.0,0,4,4,1,1,0,0,5,12,-2
20200819,Garrett Temple,Bkn,35.21,6,13,0.462,5,11,0.455,4,4,1.0,0,3,3,3,1,0,1,2,21,10
20200821,Garrett Temple,Bkn,35.51,2,12,0.167,1,9,0.111,0,0,0.0,0,4,4,2,1,0,4,3,5,-21
20200823,Garrett Temple,Bkn,31.31,4,9,0.444,2,6,0.333,0,1,0.0,0,0,0,2,0,1,1,2,10,-23
20201226,Garrett Temple,Chi,19.51,2,7,0.286,2,4,0.5,0,0,0.0,1,1,2,2,2,0,0,1,6,7
20201227,Garrett Temple,Chi,19.28,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,2,0,0,0,6,2,-7
