Date,Name,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20210114,Paul Reed,Phi,2.22,1,2,.500,0,1,.000,0,0,0,0,0,0,0,0,0,1,1,2,-3
20210114,Tony Bradley,Phi,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-3
20210114,Sterling Brown,Hou,36.36,9,17,.529,3,7,.429,2,2,1.000,2,5,7,3,2,0,1,1,23,0
20210114,P.J. Tucker,Hou,35.08,3,4,.750,2,2,1.000,2,2,1.000,0,6,6,2,1,0,1,4,10,+6
20210114,Christian Wood,Hou,34.51,10,18,.556,5,7,.714,2,6,.333,2,13,15,1,0,3,5,3,27,+3
20210114,Jae'Sean Tate,Hou,33.04,6,12,.500,0,1,.000,1,2,.500,3,2,5,10,0,2,2,2,13,+17
20210114,Ben McLemore,Hou,21.07,1,6,.167,1,5,.200,0,0,0,0,3,3,4,0,0,2,1,3,-7
20210114,David Nwaba,Hou,30.41,4,8,.500,0,2,.000,1,1,1.000,1,2,3,1,2,0,0,0,9,+7
20210114,DeMarcus Cousins,Hou,18.24,2,8,.250,2,8,.250,3,4,.750,1,3,4,2,1,0,3,2,9,-7
20210114,Kenyon Martin Jr,Hou,15.41,3,5,.600,0,0,0,0,1,.000,1,4,5,1,0,1,1,2,6,+3
20210114,Mason Jones,Hou,14.28,4,8,.500,0,1,.000,1,1,1.000,0,1,1,1,0,0,3,1,9,-2
20210114,Dejounte Murray,SAS,35.23,5,12,.417,0,2,.000,0,0,0,1,7,8,7,5,0,2,0,10,+2
20210114,DeMar DeRozan,SAS,34.54,5,14,.357,0,2,.000,3,3,1.000,1,5,6,7,1,1,1,1,13,0
20210114,Keldon Johnson,SAS,31.13,12,16,.750,2,3,.667,3,5,.600,3,3,6,2,1,1,1,5,29,-12
20210114,LaMarcus Aldridge,SAS,30.21,4,10,.400,1,6,.167,2,2,1.000,0,2,2,1,0,0,2,3,11,-11
20210114,Lonnie Walker IV,SAS,25.22,6,14,.429,4,7,.571,0,0,0,0,3,3,2,0,0,2,0,16,+8
20210114,Patty Mills,SAS,27.11,3,10,.300,1,7,.143,0,0,0,0,2,2,3,0,0,1,1,7,-14
20210114,Devin Vassell,SAS,22.56,4,6,.667,1,3,.333,3,3,1.000,0,3,3,1,3,0,0,2,12,+5
20210114,Rudy Gay,SAS,17.14,2,7,.286,0,1,.000,1,1,1.000,1,4,5,0,0,0,0,2,5,-1
20210114,Jakob Poeltl,SAS,15.26,1,3,.333,0,0,0,0,2,.000,4,2,6,3,0,2,1,3,2,+3
20210114,Devonte' Graham,Cha,37.13,5,15,.333,5,12,.417,0,0,0,2,2,4,4,1,0,4,0,15,+15
20210114,Terry Rozier,Cha,37.08,10,16,.625,2,4,.500,0,0,0,0,3,3,5,2,1,1,0,22,-3
20210114,P.J. Washington,Cha,33.12,7,14,.500,1,3,.333,5,6,.833,3,8,11,1,1,2,3,4,20,+3
20210114,Bismack Biyombo,Cha,24.51,5,8,.625,0,0,0,0,0,0,4,4,8,1,0,1,1,1,10,-6
20210114,Caleb Martin,Cha,24.14,1,7,.143,0,3,.000,3,4,.750,2,4,6,4,3,0,3,2,5,-8
20210114,Miles Bridges,Cha,28.46,5,7,.714,2,3,.667,0,0,0,0,2,2,3,1,0,1,3,12,+14
20210114,LaMelo Ball,Cha,26.05,6,14,.429,2,5,.400,0,0,0,2,4,6,11,3,1,5,2,14,-4
20210114,Malik Monk,Cha,22.59,3,6,.500,3,5,.600,1,2,.500,1,2,3,3,0,0,0,3,10,-11
20210114,Cody Martin,Cha,5.32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-15
20210114,Pascal Siakam,Tor,37.42,6,15,.400,2,6,.333,1,1,1.000,3,4,7,4,3,1,2,3,15,+1
20210114,Fred VanVleet,Tor,35.30,6,20,.300,5,15,.333,0,0,0,0,1,1,8,0,0,4,1,17,-5
20210114,Kyle Lowry,Tor,34.52,6,10,.600,4,5,.800,0,0,0,1,5,6,12,2,0,4,2,16,+14
20210114,OG Anunoby,Tor,33.01,4,9,.444,2,4,.500,3,4,.750,3,2,5,2,3,1,2,2,13,-5
20210114,Aron Baynes,Tor,7.33,1,2,.500,0,1,.000,0,0,0,1,0,1,0,0,0,0,2,2,-1
20210114,Chris Boucher,Tor,29.31,8,12,.667,2,4,.500,7,8,.875,4,6,10,2,1,2,1,2,25,+1
20210114,Stanley Johnson,Tor,20.49,2,3,.667,2,3,.667,0,0,0,0,1,1,3,1,1,2,3,6,+2
20210114,Norman Powell,Tor,19.35,5,13,.385,1,8,.125,0,0,0,1,4,5,1,1,0,2,0,11,+7
20210114,Yuta Watanabe,Tor,14.59,1,2,.500,1,2,.500,0,0,0,0,4,4,0,1,1,0,0,3,+8
20210114,Malachi Flynn,Tor,6.28,1,2,.500,1,2,.500,0,0,0,0,0,0,1,1,0,0,1,3,-7
20210114,Stephen Curry,GSW,36.58,14,23,.609,5,11,.455,2,2,1.000,0,11,11,4,2,0,7,2,35,-21
20210114,Andrew Wiggins,GSW,35.34,7,16,.438,0,4,.000,2,2,1.000,0,3,3,3,0,1,0,1,16,0
20210114,Kelly Oubre Jr,GSW,30.25,3,10,.300,3,8,.375,5,6,.833,0,5,5,2,1,1,1,2,14,-7
20210114,James Wiseman,GSW,27.23,8,13,.615,0,0,0,2,2,1.000,1,4,5,2,1,2,1,4,18,0
20210114,Draymond Green,GSW,25.15,0,2,.000,0,0,0,1,4,.250,0,4,4,7,1,0,5,5,1,-4
20210114,Eric Paschall,GSW,20.50,2,9,.222,1,2,.500,3,4,.750,1,4,5,0,0,0,0,2,8,-8
20210114,Damion Lee,GSW,18.51,1,3,.333,0,1,.000,0,1,.000,1,1,2,5,2,0,1,4,2,+4
20210114,Brad Wanamaker,GSW,16.45,1,1,1.000,0,0,0,1,1,1.000,0,1,1,3,0,0,1,2,3,+8
20210114,Kent Bazemore,GSW,10.26,1,2,.500,1,1,1.000,1,2,.500,0,2,2,1,2,0,3,2,4,-14
20210114,Kevon Looney,GSW,9.43,0,1,.000,0,1,.000,0,0,0,2,2,4,0,0,0,0,1,0,-17
20210114,Mychal Mulder,GSW,6.49,1,1,1.000,1,1,1.000,0,0,0,0,1,1,1,0,0,0,0,3,+7
20210114,Jordan Poole,GSW,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,+2
20210114,Jamal Murray,Den,37.29,6,18,.333,1,8,.125,4,6,.667,2,7,9,6,2,0,3,3,17,+8
20210114,Nikola Jokić,Den,35.54,8,16,.500,0,4,.000,7,7,1.000,1,13,14,10,3,0,3,4,23,+10
20210114,Will Barton,Den,32.02,6,15,.400,3,8,.375,2,3,.667,1,3,4,3,1,1,0,4,17,+5
20210114,Paul Millsap,Den,23.11,4,7,.571,2,4,.500,2,2,1.000,3,1,4,4,3,1,1,1,12,0
20210114,Bol Bol,Den,9.33,2,4,.500,0,1,.000,0,0,0,0,1,1,0,0,1,1,2,4,+1
20210114,Monte Morris,Den,32.03,5,11,.455,1,5,.200,0,0,0,0,2,2,3,2,1,2,1,11,+10
20210114,JaMychal Green,Den,28.05,5,10,.500,3,4,.750,2,2,1.000,3,6,9,0,0,0,1,2,15,+12
20210114,PJ Dozier,Den,22.58,4,6,.667,0,0,0,2,3,.667,0,6,6,2,0,0,1,1,10,+2
20210114,Facundo Campazzo,Den,12.02,1,3,.333,1,3,.333,0,0,0,0,0,0,1,0,0,1,4,3,-2
20210114,Isaiah Hartenstein,Den,6.43,0,0,0,0,0,0,2,4,.500,0,1,1,0,0,1,0,1,2,+4
20210114,Domantas Sabonis,Ind,38.27,10,18,.556,0,2,.000,3,4,.750,5,10,15,5,2,0,3,2,23,+17
20210114,Myles Turner,Ind,37.19,4,14,.286,0,5,.000,3,4,.750,1,9,10,0,1,4,3,2,11,+13
20210114,Malcolm Brogdon,Ind,34.50,10,18,.556,3,6,.500,2,2,1.000,2,3,5,7,3,0,2,2,25,+13
20210114,Justin Holiday,Ind,25.09,4,6,.667,3,4,.750,0,0,0,1,2,3,1,0,1,1,4,11,+8
20210114,Edmond Sumner,Ind,19.32,3,8,.375,1,4,.250,0,0,0,2,1,3,2,2,0,0,1,7,-6
20210114,Doug McDermott,Ind,25.09,6,14,.429,1,6,.167,3,3,1.000,0,3,3,3,0,0,1,1,16,+24
20210114,T.J. McConnell,Ind,21.28,2,3,.667,0,0,0,0,0,0,1,4,5,8,3,0,2,1,4,+21
20210114,Aaron Holiday,Ind,21.00,3,6,.500,0,2,.000,0,0,0,0,1,1,3,0,0,0,0,6,+22
20210114,JaKarr Sampson,Ind,12.18,1,4,.250,0,0,0,1,2,.500,1,4,5,0,0,0,0,0,3,+8
20210114,Kelan Martin,Ind,2.24,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,0
20210114,Cassius Stanley,Ind,2.24,0,0,0,0,0,0,2,3,.667,0,0,0,0,0,0,0,0,2,0
20210114,Damian Lillard,Por,35.46,7,16,.438,2,5,.400,6,6,1.000,2,4,6,4,1,0,5,2,22,-6
20210114,CJ McCollum,Por,34.04,8,18,.444,4,10,.400,2,2,1.000,1,2,3,4,1,0,1,3,22,-7
20210114,Robert Covington,Por,26.32,1,7,.143,1,5,.200,0,0,0,0,1,1,1,2,1,2,1,3,-10
20210114,Derrick Jones Jr,Por,21.51,4,4,1.000,1,1,1.000,0,0,0,2,4,6,0,0,3,2,2,9,-8
20210114,Jusuf Nurkić,Por,20.43,2,8,.250,1,3,.333,0,0,0,2,6,8,2,0,1,2,2,5,-7
20210114,Gary Trent Jr,Por,24.32,3,9,.333,1,6,.167,0,0,0,0,0,0,1,0,0,0,2,7,-24
20210114,Carmelo Anthony,Por,21.59,4,11,.364,2,5,.400,0,0,0,0,2,2,1,2,0,2,1,10,-13
20210114,Enes Freedom,Por,15.22,1,4,.250,0,0,0,2,2,1.000,6,3,9,2,0,0,2,3,4,-9
20210114,Harry Giles,Por,11.19,1,3,.333,0,1,.000,0,0,0,1,4,5,0,2,0,0,2,2,-9
20210114,Rodney Hood,Por,10.28,0,1,.000,0,1,.000,0,0,0,0,1,1,0,0,0,0,2,0,-8
20210114,Anfernee Simons,Por,9.04,0,5,.000,0,5,.000,0,0,0,0,2,2,1,0,0,1,1,0,-13
20210114,CJ Elleby,Por,4.10,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,0,0,0,1,3,-3
20210114,Nassir Little,Por,4.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3
20210115,Aaron Gordon,Orl,28.43,5,12,.417,3,5,.600,4,8,.500,2,0,2,3,0,0,2,1,17,-12
20210115,Cole Anthony,Orl,27.24,7,18,.389,1,6,.167,0,1,.000,1,5,6,3,0,0,5,2,15,-22
20210115,Nikola Vučević,Orl,25.58,6,13,.462,1,4,.250,2,2,1.000,2,4,6,4,2,0,1,2,15,-19
20210115,Dwayne Bacon,Orl,25.36,5,14,.357,0,1,.000,5,7,.714,3,5,8,1,0,0,0,1,15,-11
20210115,James Ennis III,Orl,14.34,1,4,.250,0,2,.000,0,0,0,0,1,1,0,0,0,0,3,2,-5
20210115,Khem Birch,Orl,32.51,5,8,.625,0,1,.000,2,2,1.000,7,5,12,2,1,0,1,1,12,-21
20210115,Jordan Bone,Orl,26.49,4,8,.500,1,3,.333,0,0,0,0,3,3,0,1,0,0,2,9,-13
20210115,Gary Clark,Orl,26.49,1,4,.250,0,2,.000,1,2,.500,0,3,3,0,1,1,1,0,3,-13
20210115,Terrence Ross,Orl,25.04,3,11,.273,0,3,.000,0,0,0,0,5,5,1,0,0,1,2,6,-11
20210115,Karim Mané,Orl,6.12,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,0,2,3,-8
20210115,Marcus Smart,Bos,27.49,5,13,.385,4,10,.400,0,0,0,0,2,2,2,1,0,1,2,14,+28
20210115,Jaylen Brown,Bos,25.01,6,12,.500,2,5,.400,7,7,1.000,0,2,2,8,1,0,2,1,21,+15
20210115,Grant Williams,Bos,23.00,1,3,.333,0,1,.000,0,0,0,1,1,2,0,0,0,0,1,2,+14
20210115,Jeff Teague,Bos,20.53,5,10,.500,2,4,.500,5,5,1.000,0,1,1,2,2,0,1,0,17,+14
20210115,Tristan Thompson,Bos,20.29,2,5,.400,0,0,0,0,0,0,1,10,11,1,1,1,2,2,4,+13
20210115,Payton Pritchard,Bos,25.16,6,13,.462,4,8,.500,0,0,0,0,4,4,3,0,1,0,2,16,+24
20210115,Javonte Green,Bos,20.55,4,6,.667,0,2,.000,2,3,.667,1,1,2,1,2,0,1,2,10,+10
20210115,Daniel Theis,Bos,20.44,4,5,.800,0,0,0,0,0,0,3,7,10,0,0,0,0,2,8,+10
20210115,Semi Ojeleye,Bos,20.29,6,10,.600,3,6,.500,3,4,.750,0,6,6,1,0,0,0,2,18,+8
20210115,Aaron Nesmith,Bos,18.27,2,7,.286,1,5,.200,0,0,0,0,0,0,2,0,1,1,3,5,-4
20210115,Tremont Waters,Bos,9.00,1,1,1.000,1,1,1.000,0,0,0,0,0,0,5,0,0,2,0,3,-1
20210115,Tacko Fall,Bos,7.55,3,3,1.000,0,0,0,0,0,0,0,5,5,0,0,1,0,1,6,+4
20210115,Julius Randle,NYK,38.03,11,20,.550,2,4,.500,4,5,.800,1,5,6,6,0,0,1,3,28,-1
20210115,RJ Barrett,NYK,32.58,7,12,.583,2,4,.500,4,4,1.000,0,4,4,3,0,2,3,2,20,0
20210115,Reggie Bullock,NYK,30.52,2,5,.400,0,2,.000,0,0,0,0,1,1,2,2,0,1,2,4,-9
20210115,Mitchell Robinson,NYK,28.01,2,5,.400,0,0,0,1,2,.500,2,4,6,0,3,1,0,4,5,-19
20210115,Elfrid Payton,NYK,20.27,4,7,.571,0,1,.000,1,1,1.000,1,2,3,0,0,0,3,0,9,-14
20210115,Immanuel Quickley,NYK,27.33,9,17,.529,3,7,.429,2,2,1.000,1,4,5,4,1,1,1,3,23,+11
20210115,Kevin Knox,NYK,17.33,2,5,.400,2,2,1.000,0,0,0,0,4,4,1,1,0,0,0,6,-2
20210115,Nerlens Noel,NYK,17.28,2,3,.667,0,0,0,0,0,0,1,3,4,0,1,6,1,4,4,+15
20210115,Austin Rivers,NYK,17.08,1,6,.167,0,4,.000,0,0,0,0,2,2,2,0,0,1,2,2,+6
20210115,Obi Toppin,NYK,9.57,0,2,.000,0,1,.000,2,2,1.000,1,3,4,2,1,0,1,1,2,-2
20210115,Larry Nance Jr,Cle,44.04,6,10,.600,2,4,.500,0,0,0,2,7,9,5,2,1,4,3,14,+9
20210115,Isaac Okoro,Cle,41.43,4,8,.500,1,3,.333,4,4,1.000,1,1,2,4,2,2,2,0,13,+5
20210115,Andre Drummond,Cle,39.36,10,18,.556,0,1,.000,13,19,.684,7,16,23,3,2,2,2,5,33,+12
20210115,Cedi Osman,Cle,39.34,10,20,.500,5,9,.556,0,1,.000,1,2,3,5,2,0,3,3,25,+24
20210115,Damyean Dotson,Cle,39.34,4,15,.267,1,8,.125,4,4,1.000,0,4,4,4,0,0,3,3,13,-5
20210115,Lamar Stevens,Cle,20.41,2,5,.400,0,1,.000,2,2,1.000,1,4,5,4,0,0,0,1,6,-8
20210115,JaVale McGee,Cle,12.55,0,3,.000,0,1,.000,2,4,.500,1,0,1,1,1,1,1,2,2,-17
20210115,Dean Wade,Cle,1.51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-5
20210115,Tim Hardaway Jr,Dal,37.00,9,17,.529,4,9,.444,0,0,0,0,6,6,0,0,1,0,3,22,+3
20210115,Luka Dončić,Dal,35.45,12,24,.500,1,7,.143,3,7,.429,0,10,10,13,0,0,3,4,28,-2
20210115,Willie Cauley-Stein,Dal,30.29,5,7,.714,0,0,0,1,2,.500,3,7,10,1,0,1,0,4,11,-3
20210115,Kristaps Porziņģis,Dal,29.00,6,19,.316,2,7,.286,1,2,.500,2,8,10,1,0,2,4,1,15,-7
20210115,Wes Iwundu,Dal,22.54,1,2,.500,1,2,.500,0,0,0,1,5,6,1,0,0,0,0,3,-8
20210115,James Johnson,Dal,29.13,5,9,.556,2,5,.400,1,2,.500,0,0,0,3,2,2,1,5,13,+11
20210115,Trey Burke,Dal,27.42,5,12,.417,3,6,.500,0,0,0,2,1,3,1,0,0,0,1,13,-9
20210115,Josh Green,Dal,18.55,0,2,.000,0,0,0,0,0,0,1,2,3,0,2,0,1,5,0,-1
20210115,Tyrell Terry,Dal,4.48,1,1,1.000,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,+1
20210115,Boban Marjanović,Dal,4.14,1,4,.250,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
20210115,Khris Middleton,Mil,37.05,8,20,.400,4,9,.444,5,5,1.000,2,6,8,6,0,0,1,2,25,-2
20210115,Jrue Holiday,Mil,34.59,7,15,.467,1,4,.250,1,1,1.000,0,3,3,5,2,1,2,1,16,+1
20210115,Brook Lopez,Mil,33.40,4,12,.333,2,5,.400,1,2,.500,1,10,11,1,0,1,0,0,11,+10
20210115,Giannis Antetokounmpo,Mil,30.12,14,21,.667,2,5,.400,1,10,.100,3,6,9,1,0,1,5,4,31,+1
20210115,Donte DiVincenzo,Mil,26.29,2,5,.400,2,4,.500,0,0,0,0,3,3,2,1,0,1,2,6,+9
20210115,Pat Connaughton,Mil,21.14,0,3,.000,0,3,.000,0,0,0,3,3,6,5,2,0,0,2,0,+1
20210115,D.J. Augustin,Mil,21.00,2,4,.500,0,1,.000,3,3,1.000,1,1,2,1,0,0,0,0,7,+2
20210115,Bobby Portis,Mil,17.21,3,8,.375,1,1,1.000,1,3,.333,5,8,13,0,0,0,0,1,8,-6
20210115,Bryn Forbes,Mil,13.37,1,5,.200,1,3,.333,0,0,0,1,1,2,1,0,0,0,0,3,-1
20210115,Thanasis Antetokounmpo,Mil,4.23,2,3,.667,1,2,.500,0,1,.000,0,0,0,0,0,0,1,2,5,0
20210115,Coby White,Chi,44.24,8,20,.400,4,9,.444,2,2,1.000,1,8,9,7,0,0,4,5,22,-6
20210115,Zach LaVine,Chi,42.31,11,19,.579,8,14,.571,5,9,.556,1,6,7,6,1,0,6,3,35,-14
20210115,Patrick Williams,Chi,35.59,5,7,.714,2,3,.667,2,2,1.000,2,5,7,2,0,2,3,3,14,-7
20210115,Lauri Markkanen,Chi,35.01,5,14,.357,3,9,.333,3,3,1.000,1,5,6,0,1,2,2,5,16,-8
20210115,Wendell Carter Jr,Chi,32.54,6,9,.667,0,0,0,4,5,.800,4,7,11,2,0,3,2,2,16,-4
20210115,Otto Porter Jr,Chi,25.08,3,7,.429,2,4,.500,0,0,0,0,8,8,1,0,1,2,1,8,+3
20210115,Garrett Temple,Chi,20.12,2,4,.500,2,3,.667,2,2,1.000,0,3,3,2,0,0,0,2,8,+3
20210115,Denzel Valentine,Chi,15.26,2,7,.286,0,3,.000,0,0,0,0,4,4,3,2,0,2,2,4,+14
20210115,Thaddeus Young,Chi,13.25,1,4,.250,0,1,.000,0,2,.000,0,1,1,4,1,0,3,2,2,+9
20210115,De'Andre Hunter,Atl,28.06,6,13,.462,0,3,.000,2,2,1.000,0,2,2,1,0,0,1,2,14,-23
20210115,Cam Reddish,Atl,28.01,8,13,.615,4,5,.800,0,0,0,2,3,5,0,1,0,3,3,20,-34
20210115,Clint Capela,Atl,27.16,8,9,.889,0,0,0,0,0,0,1,10,11,0,0,0,0,3,16,-19
20210115,John Collins,Atl,25.52,5,11,.455,0,3,.000,3,4,.750,1,3,4,2,2,0,2,2,13,-13
20210115,Trae Young,Atl,24.02,1,11,.091,0,2,.000,2,2,1.000,0,4,4,7,1,1,2,0,4,-17
20210115,Solomon Hill,Atl,24.25,1,4,.250,0,3,.000,0,0,0,1,5,6,2,0,0,0,1,2,-3
20210115,Kevin Huerter,Atl,21.57,5,11,.455,0,4,.000,0,1,.000,0,1,1,2,1,0,0,1,10,-16
20210115,Rajon Rondo,Atl,18.39,0,4,.000,0,1,.000,0,0,0,0,0,0,2,0,0,3,1,0,+3
20210115,Brandon Goodwin,Atl,14.54,0,6,.000,0,5,.000,4,6,.667,0,1,1,3,0,0,1,1,4,-3
20210115,Onyeka Okongwu,Atl,14.18,2,6,.333,0,0,0,0,0,0,3,2,5,2,1,0,2,1,4,+1
20210115,Tony Snell,Atl,8.45,1,3,.333,1,2,.500,0,0,0,0,1,1,0,0,0,0,1,3,+5
20210115,Bruno Fernando,Atl,3.41,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,-1
20210115,Royce O'Neale,Uta,31.10,2,3,.667,1,2,.500,2,2,1.000,0,6,6,5,0,1,1,2,7,+10
20210115,Donovan Mitchell,Uta,29.08,10,20,.500,6,10,.600,0,0,0,0,3,3,4,3,0,3,1,26,+14
20210115,Rudy Gobert,Uta,28.01,6,7,.857,0,0,0,3,6,.500,3,10,13,1,0,4,1,1,15,+23
20210115,Mike Conley,Uta,27.16,5,10,.500,2,4,.500,3,4,.750,2,2,4,8,4,0,2,2,15,+30
20210115,Bojan Bogdanović,Uta,26.53,6,12,.500,3,5,.600,2,2,1.000,1,2,3,1,0,0,2,1,17,+12
20210115,Jordan Clarkson,Uta,28.05,6,17,.353,4,12,.333,0,0,0,1,6,7,4,0,0,2,2,16,+8
20210115,Georges Niang,Uta,21.07,4,8,.500,2,6,.333,0,0,0,0,6,6,3,0,0,3,2,10,+12
20210115,Miye Oni,Uta,18.31,2,6,.333,2,5,.400,0,0,0,1,0,1,0,0,0,0,1,6,+10
20210115,Derrick Favors,Uta,13.23,1,3,.333,0,0,0,0,0,0,1,4,5,0,0,1,2,3,2,+5
20210115,Udoka Azubuike,Uta,6.36,0,1,.000,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,-4
20210115,Elijah Hughes,Uta,4.55,1,1,1.000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
20210115,Shaquille Harrison,Uta,4.55,0,4,.000,0,0,0,0,0,0,2,2,4,0,0,0,0,1,0,0
20210115,Brandon Ingram,Nor,34.49,9,15,.600,2,4,.500,0,1,.000,1,2,3,5,2,1,4,2,20,-24
20210115,Zion Williamson,Nor,34.07,9,19,.474,0,0,0,3,6,.500,3,9,12,4,0,1,4,3,21,-15
20210115,Steven Adams,Nor,33.04,2,4,.500,0,0,0,0,0,0,4,3,7,1,0,0,0,0,4,-21
20210115,Josh Hart,Nor,28.50,3,6,.500,1,4,.250,0,0,0,0,6,6,4,0,0,0,3,7,-2
20210115,Nickeil Alexander-Walker,Nor,20.10,5,8,.625,2,3,.667,0,0,0,0,3,3,2,0,0,5,5,12,-5
20210115,J.J. Redick,Nor,25.37,4,11,.364,3,10,.300,1,1,1.000,1,5,6,0,0,0,3,0,12,-22
20210115,Nicolò Melli,Nor,20.52,0,3,.000,0,2,.000,0,0,0,0,4,4,1,1,1,0,2,0,-6
20210115,Eric Bledsoe,Nor,20.30,3,7,.429,1,3,.333,0,0,0,0,1,1,2,0,1,3,3,7,-7
20210115,Kira Lewis Jr,Nor,10.42,2,8,.250,0,3,.000,0,0,0,0,0,0,2,0,0,0,1,4,+2
20210115,Jaxson Hayes,Nor,7.57,4,5,.800,0,0,0,0,0,0,1,3,4,0,0,1,1,2,8,+8
20210115,Naji Marshall,Nor,3.22,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,+7
20210115,Anthony Davis,LAL,33.06,5,16,.313,0,2,.000,7,10,.700,1,5,6,5,2,3,0,1,17,+20
20210115,LeBron James,LAL,30.30,6,11,.545,2,6,.333,7,7,1.000,1,7,8,11,1,0,3,3,21,+14
20210115,Dennis Schröder,LAL,29.49,4,14,.286,1,7,.143,3,4,.750,3,2,5,4,4,0,1,4,12,+23
20210115,Kentavious Caldwell-Pope,LAL,24.42,6,11,.545,4,6,.667,0,0,0,0,1,1,1,1,0,1,0,16,+15
20210115,Marc Gasol,LAL,20.11,2,4,.500,1,1,1.000,0,0,0,2,0,2,1,0,1,0,4,5,+7
20210115,Kyle Kuzma,LAL,22.23,3,10,.300,3,4,.750,2,3,.667,3,10,13,1,1,0,1,1,11,-3
20210115,Montrezl Harrell,LAL,20.52,8,10,.800,0,0,0,0,1,.000,3,2,5,1,1,0,0,1,16,+17
20210115,Alex Caruso,LAL,17.52,3,4,.750,3,3,1.000,0,0,0,0,3,3,4,1,1,0,0,9,+28
20210115,Markieff Morris,LAL,16.26,2,7,.286,1,5,.200,0,1,.000,0,1,1,2,0,1,0,1,5,-9
20210115,Wesley Matthews,LAL,14.03,0,2,.000,0,2,.000,0,0,0,0,0,0,1,0,0,0,1,0,-6
20210115,Quinn Cook,LAL,3.22,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7
20210115,Talen Horton-Tucker,LAL,3.22,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7
20210115,Alfonzo McKinnie,LAL,3.22,0,2,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,-7
20210115,Paul George,LAC,29.36,8,14,.571,4,8,.500,6,6,1.000,1,3,4,2,0,0,2,3,26,+22
20210115,Kawhi Leonard,LAC,27.31,10,15,.667,1,3,.333,6,6,1.000,0,4,4,6,1,0,1,0,27,+31
20210115,Nicolas Batum,LAC,21.09,2,5,.400,1,3,.333,1,2,.500,2,4,6,2,3,0,0,1,6,+26
20210115,Reggie Jackson,LAC,18.07,4,9,.444,3,6,.500,0,0,0,0,4,4,3,1,0,0,2,11,+19
20210115,Serge Ibaka,LAC,18.06,3,4,.750,0,1,.000,0,0,0,1,2,3,5,0,1,1,3,6,+18
20210115,Terance Mann,LAC,30.15,5,8,.625,2,3,.667,1,4,.250,4,5,9,1,3,0,3,2,13,+18
20210115,Luke Kennard,LAC,29.36,6,8,.750,2,2,1.000,0,0,0,0,5,5,6,0,1,0,3,14,+19
20210115,Marcus Morris,LAC,21.57,7,12,.583,4,6,.667,0,0,0,0,0,0,1,1,0,1,0,18,+7
20210115,Ivica Zubac,LAC,20.57,3,5,.600,0,0,0,0,0,0,1,6,7,1,1,1,1,2,6,+11
20210115,Amir Coffey,LAC,8.55,2,3,.667,1,1,1.000,0,0,0,1,0,1,1,0,0,0,1,5,+5
20210115,Daniel Oturu,LAC,7.14,1,2,.500,0,0,0,2,2,1.000,2,2,4,1,0,0,0,0,4,+7
20210115,Mfiondu Kabengele,LAC,6.37,1,4,.250,0,2,.000,0,0,0,0,0,0,0,0,0,0,2,2,+7
20210115,Harrison Barnes,Sac,33.40,4,12,.333,1,3,.333,5,5,1.000,1,5,6,4,1,0,1,0,14,-24
20210115,Marvin Bagley III,Sac,31.06,8,12,.667,2,4,.500,2,4,.500,1,4,5,2,0,1,1,1,20,-22
20210115,Richaun Holmes,Sac,30.29,8,11,.727,0,1,.000,1,1,1.000,1,4,5,1,0,0,1,4,17,-27
20210115,Buddy Hield,Sac,29.15,3,11,.273,2,9,.222,1,1,1.000,0,1,1,5,1,0,2,3,9,-26
20210115,De'Aaron Fox,Sac,23.09,6,11,.545,1,3,.333,1,2,.500,0,1,1,3,0,0,4,0,14,-15
20210115,Tyrese Haliburton,Sac,24.27,2,7,.286,1,2,.500,0,0,0,0,2,2,5,1,0,0,1,5,-21
20210115,Glenn Robinson III,Sac,20.45,2,3,.667,1,1,1.000,0,0,0,1,0,1,0,0,0,2,1,5,-21
20210115,Chimezie Metu,Sac,17.31,4,11,.364,0,2,.000,2,4,.500,4,4,8,3,0,0,0,3,10,-11
20210115,Cory Joseph,Sac,14.48,0,3,.000,0,1,.000,0,0,0,1,1,2,0,1,0,3,3,0,-7
